Coding,Provinsi,Kota / Kabupaten,Kecamatan,Kelurahan,Kode POS,Status Cabang,ZONA,CABANG,WILAYAH GROUPING,Gate Inbound,Wilayah Delivery,Jadwal Delivery
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Mokantarak,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Pantai Besar,86213,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Pohon Bao,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Pohon Sirih,86214,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Postoh,86216,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Puken Tobi Wangi Bao,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Sarotari,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Sarotari Tengah,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Sarotari Timur,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Waibalun,86212,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Waihali,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE20400,Nusa Tenggara Timur (NTT),Flores Timur ,Larantuka,Weri,86219,KANTOR PERWAKILAN,B,LARANTUKA,FLORES,Gate KOE,Cabang Larantuka,
KOE21800,Nusa Tenggara Timur (NTT),Lembata,Lembata,Lembata,0,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Bakalerek,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Baolangu,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Belobatang,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Bour,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Lewoleba,86611,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Lewoleba Barat,86613,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Lewoleba Selatan,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Lewoleba Tengah,86615,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Lewoleba Timur,86616,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Lewoleba Utara,86612,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Lite Ulu Mado,86616,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Nubamado,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Pada,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Paubokol,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Selandoro,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Udak Melomata,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Waijarang,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE21805,Nusa Tenggara Timur (NTT),Lembata ,Nubatukan,Watokobu,86682,MITRA,B,LEMBATA,FLORES,Gate KOE,Cabang Lembata,
KOE20500,Nusa Tenggara Timur (NTT),Sikka,Maumere,Maumere,0,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20507,Nusa Tenggara Timur (NTT),Sikka ,Alok,Gunung Sari,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"senin, rabu,sabtu"
KOE20507,Nusa Tenggara Timur (NTT),Sikka ,Alok,Kabor,86112,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20507,Nusa Tenggara Timur (NTT),Sikka ,Alok,Kota Uneng,86113,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20507,Nusa Tenggara Timur (NTT),Sikka ,Alok,Madawat,86112,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20507,Nusa Tenggara Timur (NTT),Sikka ,Alok,Nangalimang,86118,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20507,Nusa Tenggara Timur (NTT),Sikka ,Alok,Pemana,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"senin, rabu,sabtu"
KOE20507,Nusa Tenggara Timur (NTT),Sikka ,Alok,Samparong,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"senin, rabu,sabtu"
KOE20501,Nusa Tenggara Timur (NTT),Sikka ,Bola,Bola,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa, rabu,kamis,sabtu"
KOE20501,Nusa Tenggara Timur (NTT),Sikka ,Bola,Hokor,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa, rabu,kamis,sabtu"
KOE20501,Nusa Tenggara Timur (NTT),Sikka ,Bola,Ipir,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa, rabu,kamis,sabtu"
KOE20501,Nusa Tenggara Timur (NTT),Sikka ,Bola,Umauta,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa, rabu,kamis,sabtu"
KOE20501,Nusa Tenggara Timur (NTT),Sikka ,Bola,Wolokoli,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Agen Wolowaru,"selasa, rabu,kamis,sabtu"
KOE20501,Nusa Tenggara Timur (NTT),Sikka ,Bola,Wolonwalu,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa, rabu,kamis,sabtu"
KOE20519,Nusa Tenggara Timur (NTT),Sikka ,Doreng,Kloangpopot,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa,kamis,sabtu"
KOE20519,Nusa Tenggara Timur (NTT),Sikka ,Doreng,Nenbura,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa,kamis,sabtu"
KOE20519,Nusa Tenggara Timur (NTT),Sikka ,Doreng,Waihawa,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa,kamis,sabtu"
KOE20519,Nusa Tenggara Timur (NTT),Sikka ,Doreng,Watumerak,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa,kamis,sabtu"
KOE20519,Nusa Tenggara Timur (NTT),Sikka ,Doreng,Wogalirit,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa,kamis,sabtu"
KOE20519,Nusa Tenggara Timur (NTT),Sikka ,Doreng,Wolomotong,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa,kamis,sabtu"
KOE20519,Nusa Tenggara Timur (NTT),Sikka ,Doreng,Wolonterang,86171,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,"selasa,kamis,sabtu"
KOE20518,Nusa Tenggara Timur (NTT),Sikka ,Hewokloang,Baomekot,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20518,Nusa Tenggara Timur (NTT),Sikka ,Hewokloang,Heopuat,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20518,Nusa Tenggara Timur (NTT),Sikka ,Hewokloang,Hewokloang,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20518,Nusa Tenggara Timur (NTT),Sikka ,Hewokloang,Kajowair,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20518,Nusa Tenggara Timur (NTT),Sikka ,Hewokloang,Munerana,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20518,Nusa Tenggara Timur (NTT),Sikka ,Hewokloang,Rubit,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20518,Nusa Tenggara Timur (NTT),Sikka ,Hewokloang,Wolomapa,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Blatatatin,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Habi,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Kokowahor,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Langir,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Mekendetung,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Tanaduen,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Tekaiku,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Watuliwung,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20517,Nusa Tenggara Timur (NTT),Sikka ,Kangae,Watumilok,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Geliting,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Ian Tena,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Kopong,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Namangkewa,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Seusina,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Umagera,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Waiara,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20502,Nusa Tenggara Timur (NTT),Sikka ,Kewapante,Wairkoja,86181,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20516,Nusa Tenggara Timur (NTT),Sikka ,Koting,Koting A,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20516,Nusa Tenggara Timur (NTT),Sikka ,Koting,Koting B,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20516,Nusa Tenggara Timur (NTT),Sikka ,Koting,Koting C,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20516,Nusa Tenggara Timur (NTT),Sikka ,Koting,Koting D,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20516,Nusa Tenggara Timur (NTT),Sikka ,Koting,Paubekor,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20516,Nusa Tenggara Timur (NTT),Sikka ,Koting,Ribang,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20515,Nusa Tenggara Timur (NTT),Sikka ,Magepanda,Done,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20515,Nusa Tenggara Timur (NTT),Sikka ,Magepanda,Kolisia,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20515,Nusa Tenggara Timur (NTT),Sikka ,Magepanda,Kolisia B,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20515,Nusa Tenggara Timur (NTT),Sikka ,Magepanda,Magepanda,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20515,Nusa Tenggara Timur (NTT),Sikka ,Magepanda,Reroroja,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20513,Nusa Tenggara Timur (NTT),Sikka ,Nelle (Maumerei),Manubura,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20513,Nusa Tenggara Timur (NTT),Sikka ,Nelle (Maumerei),Nelle Barat,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20513,Nusa Tenggara Timur (NTT),Sikka ,Nelle (Maumerei),Nelle Lorang,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20513,Nusa Tenggara Timur (NTT),Sikka ,Nelle (Maumerei),Nelle Urung,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20513,Nusa Tenggara Timur (NTT),Sikka ,Nelle (Maumerei),Nelle Wutung,86116,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Bloro,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Ladogahar,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Lusitada,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Mahebora,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Nirangkliung,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Nita,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Nitakloang,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Riit,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Takaplager,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Tebuk,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Tilang,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20504,Nusa Tenggara Timur (NTT),Sikka ,Nita,Wuliwutik,86152,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Kantor Perwakilan Nita,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Aibura,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Egon,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Hoder,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Nangatobong,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Pogon,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Runut,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Wairbleler,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Wairterang,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE20510,Nusa Tenggara Timur (NTT),Sikka ,Waigete,Watudiran,86183,KANTOR PERWAKILAN,B,MAUMERE,FLORES,Gate KOE,Cabang Maumere,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Aeramo,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Danga,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Labolewa,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Agen Boanio,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Lape,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Marapokot,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Mbay I,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Mbay II,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Nangadhero,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Ngegedhawe,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Agen Boanio,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Olaia,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Agen Boanio,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Tonggu Rambang,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21400,Nusa Tenggara Timur (NTT),Nagekeo ,Mbay,Mbay,0,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,Setiap Hari
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Nggolo Mbay,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,"Senin,rabu,jumad"
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Dhawe,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,"Selasa,kamis,sabtu"
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Nggolonio,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,"Selasa,kamis,sabtu"
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Tedakisa,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,"Selasa,kamis,sabtu"
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Tedamude,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,"Selasa,kamis,sabtu"
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Towak,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,"Selasa,kamis,sabtu"
KOE21401,Nusa Tenggara Timur (NTT),Nagekeo ,Aesesa,Waekokak,86472,MITRA,B,MBAY,FLORES,Gate LBJ,Cabang Mbay,"Selasa,kamis,sabtu"
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Carep,86519,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Golo Dukal,86515,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Karot,86512,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Lawir,86516,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Mbau Muku,86511,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Pau,86516,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Pitak,86513,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Tenda,86518,MITRA,B,RUTENG,FLORES,Gate LBJ,Agen Wolowaru,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Wali,86514,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Waso,86517,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20624,Nusa Tenggara Timur (NTT),Manggarai ,Langke Rembong,Watu,86511,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20600,Nusa Tenggara Timur (NTT),Manggarai ,Ruteng,Bangka Lao,86516,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20600,Nusa Tenggara Timur (NTT),Manggarai ,Ruteng,Belang Turi,86516,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20600,Nusa Tenggara Timur (NTT),Manggarai ,Ruteng,Benteng Kuwu,86516,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20600,Nusa Tenggara Timur (NTT),Manggarai ,Ruteng,Beo Rahong,86516,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
KOE20600,Nusa Tenggara Timur (NTT),Manggarai ,Ruteng,Beokakor,86516,MITRA,B,RUTENG,FLORES,Gate LBJ,Cabang Ruteng,Setiap Hari
