Tanggal Entry,SM NO,SM SCH DATE,REMARKS SM,SMU REMARKS DATE,SMU BAG,AWB,ket
2026-07-02 00:00:00,KOE0307202602,2026-07-03 00:00:00,LENGKAP,2026-07-03 09:43:00,'360660002640726,1,
2026-07-02 00:00:00,KOE0307202602,2026-07-03 00:00:00,LENGKAP,2026-07-03 09:43:00,'8000109631534,1,
2026-07-02 00:00:00,KOE0307202602,2026-07-03 00:00:00,LENGKAP,2026-07-03 09:43:00,'AA64585714,41,
2026-07-02 00:00:00,KOE0307202602,2026-07-03 00:00:00,LENGKAP,2026-07-03 09:43:00,'AA64585720,3,
2026-07-02 00:00:00,KOE0307202602,2026-07-03 00:00:00,LENGKAP,2026-07-03 09:43:00,'CSS3601182359411,1,
2026-07-02 00:00:00,KOE0307202602,2026-07-03 00:00:00,LENGKAP,2026-07-03 09:43:00,'KOEEC02404145426,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'11003983849488,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'11003984428921,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360100031074926,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360100031138326,1,
2026-07-02 00:00:00,KOE0307202606,2026-07-03 00:00:00,LENGKAP,2026-07-03 07:57:00,'AA64585718,2,
2026-07-02 00:00:00,KOE0307202606,2026-07-03 00:00:00,LENGKAP,2026-07-03 07:57:00,'AD99202394,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360100031212226,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360240016781526,1,
2026-07-02 00:00:00,KOE481374,2026-07-02 00:00:00,LENGKAP,2026-07-02 23:39:00,'AA69481374,4,
2026-07-02 00:00:00,KOE481374,2026-07-02 00:00:00,LENGKAP,2026-07-02 23:39:00,'KOEEC02404075226,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'660107578563,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'AA64588751,37,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'AA64588796,55,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404135626,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404393626,1,
2026-07-02 00:00:00,MLA8578498,2026-07-02 00:00:00,LENGKAP,2026-07-02 20:16:00,'AD106441221,1,
2026-07-02 00:00:00,KOE0307202603,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404444226,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360100031211326,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360100031213126,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360340006703026,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'360520006850326,1,
2026-07-02 00:00:00,SOE8612244,2026-07-02 00:00:00,LENGKAP,2026-07-03 09:13:00,'AD106442380,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'AA64588794,47,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404006626,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404125826,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404414826,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404504626,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404514426,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404762626,1,
2026-07-02 00:00:00,KOE0307202604,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'KOEEC02404903026,1,
2026-07-02 00:00:00,KOE0307202605,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'AA64585716,29,
2026-07-02 00:00:00,KOE0307202605,2026-07-03 00:00:00,LENGKAP,2026-07-03 00:04:00,'AD104114484,2,
2026-07-02 00:00:00,WBK3345193,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106339518,1,
2026-07-02 00:00:00,WBK3345193,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106339519,1,
2026-07-02 00:00:00,WBK3345193,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106339520,1,
2026-07-02 00:00:00,WBK3345193,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'TR51634089,1,
2026-07-02 00:00:00,WGP8218365,2026-07-03 00:00:00,LENGKAP,2026-07-02 22:16:00,'AD106580455,1,
2026-07-02 00:00:00,WGP8218365,2026-07-03 00:00:00,LENGKAP,2026-07-02 22:16:00,'AD106580460,1,
2026-07-02 00:00:00,WGP8218366,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:08:00,'AD106580461,1,
2026-07-02 00:00:00,WGPJTR8108518,2026-07-02 00:00:00,LENGKAP,2026-07-03 12:47:00,'AA72299378,7,
2026-07-02 00:00:00,WGPJTR8108518,2026-07-02 00:00:00,LENGKAP,2026-07-03 12:47:00,'AA72299379,13,
2026-07-02 00:00:00,WGPJTR8108518,2026-07-02 00:00:00,LENGKAP,2026-07-03 12:47:00,'AA72299380,20,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423665,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423666,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423667,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423668,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423683,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423684,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423692,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423701,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423702,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423703,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AA69423704,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343513,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343514,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343777,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343778,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343781,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343782,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343783,1,
2026-07-02 00:00:00,WKB8610820,2026-07-02 00:00:00,LENGKAP,2026-07-02 22:58:00,'AD106343784,1,
2026-07-03 00:00:00,2747730281TMC,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:29:00,'YS15284621,5,
2026-07-03 00:00:00,2747730323KOE,2026-07-03 00:00:00,LENGKAP,2026-07-03 15:28:00,'AA72299395,26,
2026-07-03 00:00:00,2747730324MOF,2026-07-03 00:00:00,LENGKAP,2026-07-03 14:19:00,'AA64490508,1,
2026-07-03 00:00:00,2747730324MOF,2026-07-03 00:00:00,LENGKAP,2026-07-03 14:19:00,'AA64490509,1,
2026-07-03 00:00:00,2747730324MOF,2026-07-03 00:00:00,LENGKAP,2026-07-03 14:19:00,'AA64490511,3,
2026-07-03 00:00:00,2747730324MOF,2026-07-03 00:00:00,LENGKAP,2026-07-03 14:19:00,'AA64585506,1,
2026-07-03 00:00:00,2747730324MOF,2026-07-03 00:00:00,LENGKAP,2026-07-03 14:19:00,'AA64585521,4,
2026-07-03 00:00:00,2747730333,2026-07-03 00:00:00,LENGKAP,2026-07-03 23:12:00,'AA72299396,15,
2026-07-03 00:00:00,2747730333,2026-07-03 00:00:00,LENGKAP,2026-07-03 23:12:00,'AA72299397,7,
2026-07-03 00:00:00,51300097241ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 09:32:00,'YS15284619,27,
2026-07-03 00:00:00,51300097252LBJ,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'YS15284620,18,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585501,18,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585502,14,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585504,11,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585505,2,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585507,12,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585508,1,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585509,8,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585511,16,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585512,23,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585513,11,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585514,13,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585515,16,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585516,7,
2026-07-03 00:00:00,51300099654ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585519,13,
2026-07-03 00:00:00,51300099665LKA,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585503,21,
2026-07-03 00:00:00,51300099665LKA,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585510,15,
2026-07-03 00:00:00,51300099665LKA,2026-07-03 00:00:00,LENGKAP,2026-07-03 08:35:00,'AA64585518,11,
2026-07-03 00:00:00,51300099735ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 13:27:00,'AA64585520,8,
2026-07-03 00:00:00,51300099735ENE,2026-07-03 00:00:00,LENGKAP,2026-07-03 13:27:00,'AA64585522,15,
2026-07-03 00:00:00,51300099842,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:43:00,'AA72299391,5,
2026-07-03 00:00:00,51300099842,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:43:00,'AA72299392,18,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'360100030681626,1,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471197,4,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471201,43,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471205,5,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471207,5,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471209,5,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471211,26,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471213,4,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471216,22,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471217,3,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471219,10,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AA69471220,23,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AD102696508,17,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'AD99202391,1,
2026-07-03 00:00:00,88811880584,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YT1820466,21,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490505,18,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490506,1,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490507,8,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490512,16,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490513,6,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490514,13,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490515,18,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AA64490516,20,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AD99242001,22,
2026-07-03 00:00:00,88811880794,2026-07-03 00:00:00,LENGKAP,2026-07-03 18:45:00,'AD99242003,1,
2026-07-03 00:00:00,88811880912,2026-07-03 00:00:00,LENGKAP,2026-07-04 00:21:00,'AD106578999,16,
2026-07-03 00:00:00,88811880912,2026-07-03 00:00:00,LENGKAP,2026-07-04 00:21:00,'AD106579000,1,
2026-07-03 00:00:00,88811880912,2026-07-03 00:00:00,LENGKAP,2026-07-04 00:21:00,'AD99242002,21,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281223,1,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281224,27,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281225,11,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281226,25,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281227,13,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281228,1,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281229,1,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YS15281230,13,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YT1820441,7,
2026-07-03 00:00:00,88811881015,2026-07-03 00:00:00,LENGKAP,2026-07-03 10:39:00,'YT1820442,4,
2026-07-03 00:00:00,93801040045,2026-07-03 00:00:00,LENGKAP,2026-07-03 12:33:00,'YS40164501,7,
2026-07-03 00:00:00,99000884402,2026-07-03 00:00:00,LENGKAP,2026-07-03 11:09:00,'YS40164502,7,
2026-07-03 00:00:00,99000884402,2026-07-03 00:00:00,LENGKAP,2026-07-03 11:09:00,'YS40164503,2,
2026-07-03 00:00:00,99000884402,2026-07-03 00:00:00,LENGKAP,2026-07-03 11:09:00,'YT1267468,7,
2026-07-03 00:00:00,ABU03072601,2026-07-03 00:00:00,LENGKAP,2026-07-03 12:00:00,'AD99202447,1,
2026-07-03 00:00:00,ABU417453,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:54:00,'AD99202417,17,
2026-07-03 00:00:00,ABU417453,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:54:00,'AD99202418,1,
2026-07-03 00:00:00,ABU417453,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:54:00,'AD99202452,1,
2026-07-03 00:00:00,ABU417453,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:54:00,'AD99202453,1,
2026-07-03 00:00:00,ABU417453,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:54:00,'TR51638733,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202419,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202420,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202421,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202422,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202423,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202424,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202425,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202426,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202427,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202428,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202429,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202430,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202431,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202432,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202433,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202434,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202435,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202436,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202437,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202438,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202439,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202440,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202441,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202442,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202448,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202449,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202450,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'AD99202451,1,
2026-07-03 00:00:00,ABU419732,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:27:00,'TR51638732,1,
2026-07-03 00:00:00,ABU4434445,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:39:00,'AD99202443,1,
2026-07-03 00:00:00,ABU4434445,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:39:00,'AD99202444,1,
2026-07-03 00:00:00,ABU4434445,2026-07-03 00:00:00,LENGKAP,2026-07-05 11:39:00,'AD99202445,1,
2026-07-03 00:00:00,ABU446454,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:56:00,'AD99202446,1,
2026-07-03 00:00:00,ABU446454,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:56:00,'AD99202454,1,
2026-07-03 00:00:00,JTRKOE7864834,2026-07-03 00:00:00,LENGKAP,2026-07-03 12:38:00,'AA64588983,16,
2026-07-03 00:00:00,JTRKOE7864834,2026-07-03 00:00:00,LENGKAP,2026-07-03 12:38:00,'AA64588984,10,
2026-07-03 00:00:00,JTRKOE7864834,2026-07-03 00:00:00,LENGKAP,2026-07-03 12:38:00,'AA64588999,20,
2026-07-03 00:00:00,JTRKOE7864834,2026-07-03 00:00:00,LENGKAP,2026-07-03 12:38:00,'AA64589000,30,
2026-07-03 00:00:00,JTRKOE7864834,2026-07-03 00:00:00,LENGKAP,2026-07-03 12:38:00,'YS15284618,1,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'AA64588919,13,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'AA64588924,25,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'AA64588975,25,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'AA64588985,14,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'AA64588996,21,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'AA64588998,20,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'TR81305079,2,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'TR81305080,3,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'TR81305081,1,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'TR81305087,1,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'TR81305136,2,
2026-07-03 00:00:00,JTRKOE7864835,2026-07-03 00:00:00,LENGKAP,2026-07-04 08:43:00,'YS15284617,1,
2026-07-03 00:00:00,JTRKOE7864836,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:12:00,'AA64585608,9,
2026-07-03 00:00:00,JTRKOE7864836,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:12:00,'AA64588942,17,
2026-07-03 00:00:00,JTRKOE7864836,2026-07-03 00:00:00,LENGKAP,2026-07-04 09:12:00,'AA64588981,28,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'072520004404026,1,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD104114017,10,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD104114019,4,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210821,4,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210822,3,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210824,9,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210826,7,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210828,4,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210829,5,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210832,8,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'AD99210834,2,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'JT79137023094,1,
2026-07-03 00:00:00,JTRKOE8610374,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:52:00,'JT79285981184,1,
2026-07-03 00:00:00,JTRKOE8610376,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:53:00,'AD99210823,6,
2026-07-03 00:00:00,JTRKOE8610376,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:53:00,'AD99210830,6,
2026-07-03 00:00:00,JTRKOE8610376,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:53:00,'AD99210831,3,
2026-07-03 00:00:00,JTRKOE8610376,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:53:00,'JT12170606732,1,
2026-07-03 00:00:00,JTRKOE8610377,2026-07-03 00:00:00,LENGKAP,2026-07-03 22:54:00,'050140005014526,1,
